mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_num_leaves,param_n_estimators,param_min_child_samples,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.799776633580526,0.05645648722384576,0.006678263346354167,0.0009461481895642863,1.0,0.01,0.01,63,200,30,7,0.07,0.8,"{'subsample': 1.0, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'num_leaves': 63, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.07, 'colsample_bytree': 0.8}",0.7837837837837838,0.8129032258064516,0.8607594936708861,0.8191488344203739,0.03173400592817912,4
0.5918522675832113,0.06728024130264018,0.004801750183105469,0.00074104981857277,0.9,0.0,0.0,63,100,30,3,0.03,0.7,"{'subsample': 0.9, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 63, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",0.5303030303030303,0.5083612040133779,0.5067567567567568,0.5151403303577217,0.010741637521762874,28
1.2494158744812012,0.04400603659599413,0.004640420277913411,0.0007953988824893135,0.8,0.01,0.01,63,200,30,3,0.01,0.9,"{'subsample': 0.8, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'num_leaves': 63, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",0.4591194968553459,0.47384615384615386,0.49019607843137253,0.4743872430442908,0.012692729250851041,30
5.456175168355306,0.3761847313881089,0.011800448099772135,0.0024244106066488823,0.7,0.01,1.0,15,500,10,-1,0.05,0.7,"{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 1, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",0.7741935483870968,0.7926829268292683,0.875,0.8139588250721217,0.043817675704570326,8
9.239710251490274,0.2848766373808369,0.01191107432047526,0.004991725959614146,1.0,0.01,0.01,31,300,20,-1,0.01,0.9,"{'subsample': 1.0, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'num_leaves': 31, 'n_estimators': 300, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",0.7176470588235294,0.7558139534883721,0.7953216374269005,0.7562608832462674,0.03171208865148209,18
1.6942532857259114,0.03845903933181348,0.008226950963338217,0.003425511736250248,0.8,1.0,0.01,63,300,10,3,0.01,0.9,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.01, 'num_leaves': 63, 'n_estimators': 300, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",0.5263157894736842,0.506578947368421,0.5117845117845118,0.514893082875539,0.008351971613257946,29
1.7872539361317952,0.0978192421169098,0.005706628163655599,0.0002670435910825867,0.8,0.0,0.0,63,300,10,3,0.03,0.8,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 63, 'n_estimators': 300, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.5963302752293578,0.550185873605948,0.6090534979423868,0.5851898822592309,0.025290717208766054,25
2.5808966954549155,0.11821462885203826,0.0071798960367838545,0.0005273243490632733,1.0,0.1,1.0,63,500,10,3,0.07,0.7,"{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.07, 'colsample_bytree': 0.7}",0.7577639751552795,0.7796610169491526,0.8,0.7791416640348107,0.017246695224654673,14
0.9346888065338135,0.06954369430273852,0.004866282145182292,0.00022387071521124378,0.7,0.01,0.01,15,200,100,3,0.05,0.8,"{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'num_leaves': 15, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.6018518518518519,0.578125,0.6065573770491803,0.5955114096336774,0.012443228997014024,23
4.141939640045166,0.24208349585838582,0.009646972020467123,0.001958780043534395,0.7,0.0,0.1,63,200,30,7,0.03,0.8,"{'subsample': 0.7, 'reg_lambda': 0, 'reg_alpha': 0.1, 'num_leaves': 63, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.7151515151515152,0.7738095238095238,0.7861271676300579,0.7583627355303656,0.030965984157831087,17
2.945576270421346,0.1658838490881054,0.006124575932820638,0.0007424326820188346,1.0,0.1,0.0,127,200,100,7,0.01,0.8,"{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0, 'num_leaves': 127, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': 7, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.5353159851301115,0.5421245421245421,0.5154639175257731,0.5309681482601422,0.011310024759330956,27
4.427621682484944,0.049073485414730215,0.008085012435913086,0.0013222510831448063,0.8,0.1,1.0,15,300,20,10,0.01,0.9,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 1, 'num_leaves': 15, 'n_estimators': 300, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",0.6368159203980099,0.6210045662100456,0.6545454545454545,0.6374553137178367,0.013700472387115508,22
7.388856887817383,0.08357260514895996,0.018910964330037434,0.00883781082798967,0.8,0.01,0.01,15,500,100,-1,0.07,0.9,"{'subsample': 0.8, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 100, 'max_depth': -1, 'learning_rate': 0.07, 'colsample_bytree': 0.9}",0.7837837837837838,0.8076923076923077,0.8774193548387097,0.8229651487716003,0.039722787730894195,2
3.236088752746582,0.09973654235648896,0.005637645721435547,0.0011102908766391678,1.0,0.1,0.1,127,100,30,-1,0.07,0.8,"{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'num_leaves': 127, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.07, 'colsample_bytree': 0.8}",0.7532467532467533,0.8074534161490683,0.84472049689441,0.8018068887634104,0.03755683602104097,12
15.640854120254517,0.6538837470001354,0.06922690073649089,0.07283907675899606,0.7,0.1,0.01,31,700,100,-1,0.01,1.0,"{'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.01, 'num_leaves': 31, 'n_estimators': 700, 'min_child_samples': 100, 'max_depth': -1, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.7515923566878981,0.7701149425287356,0.8070175438596491,0.7762416143587609,0.02303822799957389,15
13.562044699986776,0.3976138444342212,0.0137176513671875,0.005563706193567943,0.9,0.1,0.01,127,500,10,7,0.01,1.0,"{'subsample': 0.9, 'reg_lambda': 0.1, 'reg_alpha': 0.01, 'num_leaves': 127, 'n_estimators': 500, 'min_child_samples': 10, 'max_depth': 7, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.7329192546583851,0.7730061349693251,0.8,0.7686417965425701,0.02755893305051419,16
2.9201343854268393,0.14023093895445116,0.006857633590698242,0.000976601692371895,0.9,0.1,1.0,15,300,30,10,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 0.1, 'reg_alpha': 1, 'num_leaves': 15, 'n_estimators': 300, 'min_child_samples': 30, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",0.7843137254901961,0.7975460122699386,0.8695652173913043,0.8171416517171464,0.037460610707336355,6
9.7020157178243,0.642601015369704,0.008533318837483725,0.00025598594244549786,0.8,0.1,0.1,63,300,10,-1,0.05,0.9,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'num_leaves': 63, 'n_estimators': 300, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",0.7891156462585034,0.8157894736842105,0.8496732026143791,0.8181927741856977,0.024780856831085035,5
3.2137771447499595,0.88466855002609,0.0061953067779541016,0.001339301649450471,1.0,1.0,1.0,127,500,20,7,0.1,0.7,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 500, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",0.7843137254901961,0.7926829268292683,0.8571428571428571,0.8113798364874406,0.03253922174232759,10
